V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q77,Consent,Timing_1,Timing_2,Timing_3,Timing_4,rmq_1,rmq_2,rmq_3,rmq_4,rmq_5,rmq_6,rmq_7,rmq_8,Timing_1,Timing_2,Timing_3,Timing_4,rmq_9,rmq_10,rmq_11,rmq_12,rmq_13,rmq_14,rmq_15,rmq_16,Timing_1,Timing_2,Timing_3,Timing_4,rmq_17,rmq_18,rmq_19,rmq_20,rmq_21,rmq_22,rmq_23,rmq_24,Timing_1,Timing_2,Timing_3,Timing_4,rmq_25,rmq_26,rmq_27,rmq_28,rmq_29,rmq_30,Timing_1,Timing_2,Timing_3,Timing_4,rfq_1,rfq_2,rfq_3,rfq_4,rfq_5,rfq_6,rfq_7,rfq_8,rfq_9,rfq_10,rfq_11,rfq_x1,rfq_x2,rfq_x3,rfq_x4,Timing_1,Timing_2,Timing_3,Timing_4,Afraid_1,Afraid_2,Afraid_3,Afraid_4,Afraid_5,Afraid_6,Angry_1,Angry_2,Angry_3,Angry_4,Angry_5,Angry_6,Guilty_1,Guilty_2,Guilty_3,Guilty_4,Guilty_5,Guilty_6,Sad_1,Sad_2,Sad_3,Sad_4,Sad_5,Happy_1,Happy_2,Happy_3,Happy_4,Happy_5,Happy_6,Happy_7,Happy_8,Proud_1,Proud_2,Proud_3,Proud_4,Proud_5,Alert_1,Alert_2,Alert_3,Alert_4,Shy_1,Shy_2,Shy_3,Shy_4,Sleepy_1,Sleepy_2,Sleepy_3,Sleepy_4,Calm_1,Calm_2,Calm_3,Amazed_1,Amazed_2,Amazed_3,Dejected_1,Dejected_2,Dejected_3,Dejected_4,Dejected_5,Hopeful_1,Hopeful_2,Hopeful_3,Hopeful_4,Anxious_1,Anxious_2,Anxious_3,Anxious_4,Anxious_5,Anxious_6,Peaceful_1,Peaceful_2,Frustrated_1,Frustrated_2,Frustrated_3,Frustrated_4,Frustrated_5,Frustrated_6,Frustrated_7,Frustrated_8,Virtuous_1,Virtuous_2,Virtuous_3,Virtuous_4,Virtuous_5,Virtuous_6,Virtuous_7,Virtuous_8,Virtuous_9,Directions,attn1,attn2,attn3,Timing_1,Timing_2,Timing_3,Timing_4,Age ,Gender,Ethnic,Ethnic_TEXT,Education,Education_TEXT,Timing_1,Timing_2,Timing_3,Timing_4,Relation,Timing_1,Timing_2,Timing_3,Timing_4,Job,Timing_1,Timing_2,Timing_3,Timing_4,Language,Timing_1,Timing_2,Timing_3,Timing_4,Proficient,Timing_1,Timing_2,Timing_3,Timing_4,I.D,DO-BR-FL_10,DO-BL-emo,DO-Q-Afraid,DO-Q-Guilty,DO-Q-Angry,DO-Q-Sad,DO-Q-Happy,DO-Q-Proud,DO-Q-Alert,DO-Q-Shy,DO-Q-Sleepy,DO-Q-Calm,DO-Q-Amazed,DO-Q-Dejected,DO-Q-Hopeful,DO-Q-Anxious,DO-Q-Peaceful,DO-Q-Frustrated,DO-Q-Virtuous,LocationLatitude,LocationLongitude,LocationAccuracy
R_2sXZATFGZ5H7HMF,Default Response Set,Anonymous,,,162.204.240.173,0,11/2/15 15:51,11/2/15 16:00,1,1,1,4.195,4.195,5.109,1,5,2,3,5,5,4,4,5,7.338,32.018,33.243,8,5,2,4,1,3,1,4,5,5.142,33.391,34.463,8,3,4,3,4,5,3,2,2,4.498,41.761,42.982,10,5,2,2,4,4,2,5.704,23.307,24.838,6,2,4,4,3,4,2,4,3,2,5,2,,,,,17.302,78.569,79.292,14,2,2,2,2,2,3,2,1,3,1,3,2,1,1,1,1,1,1,2,1,2,3,3,6,5,4,6,5,5,5,5,6,7,5,6,5,5,5,5,7,2,2,2,2,3,3,4,4,6,6,6,4,4,3,2,1,1,1,2,6,4,5,5,2,4,4,2,2,4,5,5,4,2,2,1,3,2,3,1,5,5,6,4,6,7,6,5,7,1,emotion,emotion,emotion,10.118,22.134,26.603,3,36,2,4,,4,,2.557,10.012,10.75,4,1,3.686,3.686,4.401,1,Self employed ,1.814,1.814,11.945,1,English,0.936,0.936,4.081,1,1,2.61,2.61,3.517,1,A207T1T5FX6H7D,rfq|rmq,Calm|Peaceful|Alert|Proud|Dejected|Amazed|Afraid|Hopeful|Happy|Shy|Frustrated|Angry|Anxious|Guilty|Sleepy|Sad|Virtuous,3|6|5|4|1|2,5|6|2|3|4|1,2|5|1|4|3|6,5|1|2|4|3,5|8|3|2|6|7|1|4,3|4|2|5|1,1|2|4|3,1|3|4|2,3|4|1|2,1|2|3,1|2|3,5|1|4|3|2,3|2|1|4,2|6|4|5|3|1,1|2,5|7|2|6|3|8|4|1,4|2|1|3|9|8|7|5|6,42.55810547,-87.82859802,-1
R_1opRaddgaqUamo6,Default Response Set,Anonymous,,,168.166.80.191,0,11/2/15 15:31,11/2/15 16:06,1,1,2,11.12,11.12,11.761,1,1,1,4,6,5,2,1,4,173.04,236.34,237.12,8,6,2,6,1,6,6,6,6,13.097,52.559,53.657,8,1,1,6,6,6,4,1,6,267.466,309.104,309.692,10,6,1,1,6,2,6,51.975,616.356,617.23,7,5,1,1,2,5,2,4,5,2,4,5,,,,,24.456,124.178,126.082,11,7,7,2,7,2,1,3,1,6,2,1,2,2,2,2,7,4,7,6,6,6,3,3,3,2,1,3,3,3,3,3,1,1,1,1,1,4,4,4,3,5,5,5,6,6,6,6,6,2,2,2,1,2,1,2,7,2,7,7,3,2,2,3,7,7,6,7,7,5,1,1,6,5,6,1,4,4,6,4,1,1,3,1,2,4,4,1,2,1,emotion,emotion,emotion,8.945,8.945,22.221,1,36,1,4,,4,,1.012,7.636,8.963,4,2,1.83,1.83,3.233,1,Corrections Case Manager,0.927,0.927,8.415,1,English,0.791,0.791,4.615,1,1,2.465,10.673,12.069,3,A1BLKLKIO27E3V,rmq|rfq,Dejected|Sleepy|Anxious|Hopeful|Happy|Afraid|Virtuous|Peaceful|Shy|Frustrated|Angry|Alert|Guilty|Sad|Amazed|Proud|Calm,6|4|2|3|5|1,2|3|5|1|4|6,4|6|2|5|1|3,2|4|5|3|1,7|4|8|6|1|3|2|5,2|1|4|3|5,4|1|2|3,3|1|4|2,1|4|2|3,2|1|3,1|3|2,1|5|2|4|3,3|2|4|1,3|2|6|1|4|5,1|2,3|6|1|7|8|4|5|2,4|6|7|1|9|5|8|3|2,38.55160522,-92.27449799,-1
R_3kNVllPdzprQlUm,Default Response Set,Anonymous,,,99.195.35.124,0,11/2/15 16:12,11/2/15 16:21,1,1,2,44.766,44.766,47.065,1,5,3,5,5,5,5,5,5,15.912,31.888,32.946,9,4,3,5,1,2,3,4,5,3.559,25.484,26.79,9,3,3,5,5,5,4,2,4,3.554,30.732,31.636,8,5,2,3,5,3,4,4.354,21.265,22.877,6,3,4,4,4,3,4,5,3,2,3,3,,,,,3.047,36.507,37.269,13,4,4,4,4,3,3,4,4,5,4,3,3,4,3,3,4,2,4,4,5,4,5,5,3,2,3,3,2,3,3,3,3,3,4,3,2,4,4,4,3,4,4,3,3,5,5,5,5,3,3,3,2,2,2,3,4,4,5,4,2,2,3,3,5,4,4,5,4,4,2,2,5,4,5,1,4,3,4,1,3,2,5,2,7,5,6,3,7,1,emotion,emotion,emotion,7.186,19.681,22.075,4,39,1,4,,7,Some college/no degree,1.445,13.095,20.466,5,1,1.629,1.629,2.778,1,Architectural photographer,0.971,7.011,9.091,2,English,0.928,0.928,3.794,1,1,2.881,2.881,4.191,1,A1GXFMAC759VRM,rmq|rfq,Anxious|Afraid|Calm|Guilty|Peaceful|Angry|Happy|Shy|Sad|Dejected|Sleepy|Proud|Amazed|Hopeful|Frustrated|Virtuous|Alert,4|1|3|2|5|6,2|5|6|3|1|4,4|2|1|3|6|5,1|3|5|2|4,6|4|3|2|5|7|8|1,1|3|4|2|5,3|2|1|4,2|1|3|4,2|3|4|1,2|3|1,2|1|3,5|1|3|4|2,1|2|3|4,3|4|2|5|6|1,2|1,4|3|1|8|6|7|5|2,4|8|2|7|6|1|9|5|3,30.63259888,-92.73049927,-1
R_1MKAPuMX382Hzrk,Default Response Set,Anonymous,,,68.46.145.179,0,11/2/15 16:24,11/2/15 16:28,1,1,2,4.225,6.919,7.59,6,5,5,2,4,5,3,4,5,1.795,16.293,16.617,15,2,5,5,1,4,2,2,5,1.769,13.375,14.707,9,3,3,2,2,5,2,3,2,1.423,17.519,17.943,13,3,3,5,6,5,3,1.439,14.881,21.025,14,1,2,3,2,5,3,5,4,1,5,1,,,,,2.45,27.853,31.182,20,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,5,4,4,2,5,4,3,5,5,5,6,5,2,1,1,1,2,2,1,1,5,5,5,3,3,3,1,1,1,1,1,4,5,4,5,2,1,1,1,1,1,6,6,2,1,3,1,1,1,1,1,6,3,4,4,3,7,6,5,4,1,emotion,emotion,emotion,0.496,7.856,10.366,7,22,1,4,,4,,0.567,6.233,7.297,6,1,0.669,0.669,1.3,1,IT Support,0.48,5.141,10.678,6,English,0.571,0.571,3.074,1,1,0.631,0.631,1.388,1,A2P44QU8NYNKGR,rmq|rfq,Dejected|Sad|Alert|Afraid|Anxious|Shy|Amazed|Hopeful|Frustrated|Proud|Guilty|Sleepy|Virtuous|Peaceful|Calm|Happy|Angry,6|1|3|2|4|5,6|4|1|3|2|5,4|2|6|5|3|1,3|5|2|1|4,6|8|5|4|7|1|2|3,3|4|2|5|1,1|4|3|2,1|2|3|4,4|2|3|1,2|1|3,1|2|3,2|4|5|1|3,3|1|4|2,6|5|4|1|3|2,1|2,1|5|6|8|3|7|4|2,8|9|1|6|4|3|5|7|2,42.65029907,-82.92569733,-1
R_dg3AzTHdBDeg9Bb,Default Response Set,Anonymous,,,71.222.15.1,0,11/2/15 16:18,11/2/15 16:33,1,1,2,419.76,420.402,421.776,2,6,1,4,6,6,2,3,5,3.901,26.472,27.715,8,2,6,6,1,4,1,5,4,3.576,22.85,24.487,8,1,2,2,6,3,2,1,2,5.054,24.841,25.948,8,3,1,1,5,5,1,7.106,18.625,19.988,6,3,3,5,3,3,3,4,3,5,5,1,,,,,3.423,29.798,30.917,12,3,4,2,5,1,6,2,1,4,2,2,2,4,4,4,3,3,6,5,4,5,2,1,4,2,2,5,3,4,3,4,3,2,6,1,1,6,6,6,5,4,4,1,4,2,2,2,2,6,6,6,1,2,2,2,4,4,5,5,4,1,5,3,4,3,1,5,2,5,5,5,5,2,1,1,4,2,4,1,4,1,4,4,4,4,4,4,2,1,emotion,emotion,emotion,2.749,2.749,15.328,1,36,2,8,more than one,4,,1.369,16.617,18.002,4,2,2.222,2.222,3.828,1,freelancer,1.136,1.136,5.55,1,English,1.405,1.405,6.101,1,1,4.741,4.741,5.849,1,AVRED1AI0MTSU,rmq|rfq,Calm|Virtuous|Guilty|Frustrated|Hopeful|Afraid|Anxious|Shy|Alert|Sleepy|Amazed|Proud|Angry|Happy|Peaceful|Sad|Dejected,3|6|2|4|1|5,2|3|5|4|6|1,4|1|6|5|2|3,4|2|5|1|3,3|7|8|4|5|6|1|2,1|2|4|5|3,1|2|3|4,4|1|2|3,2|4|3|1,3|1|2,1|3|2,3|2|5|4|1,3|2|1|4,3|4|5|1|2|6,2|1,7|5|6|2|4|8|3|1,2|1|4|5|9|3|6|7|8,45.53770447,-122.6006012,-1
R_2YmlzmCImFOKXrw,Default Response Set,Anonymous,,,98.255.0.135,0,11/2/15 16:33,11/2/15 16:40,1,1,2,2.516,2.516,3.266,1,5,1,3,4,4,5,5,4,25.252,59.338,60.011,9,6,3,5,1,5,1,5,5,1.855,20.214,21.945,9,2,3,5,6,3,4,2,4,3.094,21.148,22.19,8,4,2,2,4,3,4,2.257,15.569,16.294,6,3,4,2,4,2,3,3,3,3,2,3,,,,,3.875,37.726,41.017,11,2,2,2,5,4,3,3,1,4,2,4,3,3,5,5,4,4,4,5,5,5,4,4,4,2,3,4,3,4,3,4,2,2,3,3,3,4,4,4,4,6,5,5,5,4,4,4,4,4,4,4,3,3,2,3,3,4,5,4,4,3,4,3,4,5,3,4,2,4,3,3,4,4,4,5,6,4,5,3,4,2,3,4,5,5,4,3,5,1,emotion,emotion,emotion,7.047,9.168,15.409,5,24,1,8,Caucasian and asian,4,,0.73,14.516,16.237,7,1,0.892,0.892,1.593,1,Self-employed,0.925,0.925,4.886,1,English,0.815,0.815,3.307,1,1,1.34,1.34,2.204,1,A1JLCB7YCJSNXQ,rmq|rfq,Virtuous|Guilty|Shy|Sleepy|Dejected|Proud|Frustrated|Hopeful|Calm|Afraid|Sad|Peaceful|Happy|Amazed|Anxious|Angry|Alert,5|2|3|1|6|4,6|3|4|5|2|1,6|5|4|3|2|1,3|5|1|4|2,8|1|4|3|7|5|2|6,5|4|1|2|3,1|4|3|2,1|2|4|3,2|3|4|1,3|1|2,1|3|2,2|3|5|4|1,4|1|2|3,5|4|2|6|3|1,2|1,7|5|1|2|8|4|3|6,7|9|6|3|5|4|2|1|8,38.4828949,-121.639801,-1
R_27TOQ9kU0oIvOeK,Default Response Set,Anonymous,,,104.34.170.57,0,11/2/15 16:37,11/2/15 16:45,1,1,2,21.512,25.107,26.825,2,5,2,5,6,6,4,4,5,5.919,25.393,26.598,9,4,4,5,1,2,2,3,6,2.546,39.281,40.699,13,4,3,2,3,4,2,1,1,3.081,34.63,36.036,14,4,1,2,6,5,4,0.565,34.035,34.898,8,1,2,5,2,4,2,5,2,1,5,1,,,,,10.432,44.221,48.852,14,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,4,5,6,6,5,6,6,4,4,6,6,6,6,2,2,2,2,3,3,3,3,5,5,5,4,4,4,2,1,1,1,2,5,5,5,5,3,3,3,2,2,2,5,5,3,2,3,1,1,2,1,1,5,5,5,5,5,6,6,5,6,1,emotion,emotion,emotion,2.624,18.814,24.205,5,24,1,6,,4,,1.433,7.096,8.798,5,2,1.421,1.421,2.674,1,Aeronautical Engineer,1.576,1.576,8.231,1,English,0.839,0.839,4.163,1,1,1.246,1.246,2.457,1,AMDX0UNZS4A1G,rfq|rmq,Alert|Calm|Angry|Guilty|Afraid|Peaceful|Shy|Happy|Sleepy|Frustrated|Amazed|Sad|Hopeful|Virtuous|Anxious|Proud|Dejected,6|2|4|5|3|1,4|2|6|3|1|5,5|4|3|1|2|6,1|4|3|2|5,3|7|4|6|8|5|2|1,4|5|3|1|2,1|2|3|4,4|3|1|2,4|1|2|3,1|2|3,3|2|1,4|2|3|5|1,3|2|1|4,5|4|2|6|1|3,1|2,5|2|1|7|6|3|8|4,7|9|6|1|4|2|3|8|5,33.72650146,-118.006897,-1
R_exv0Hq7CmGlnCg1,Default Response Set,Anonymous,,,173.216.178.71,0,11/2/15 16:39,11/2/15 16:47,1,1,2,4.079,4.079,5.073,1,5,3,1,5,5,1,5,5,3.231,25.769,26.528,8,1,5,5,1,3,1,1,5,2.261,29.535,30.714,10,1,2,5,6,5,4,1,1,4.299,25.415,26.308,8,5,1,3,5,4,2,3.592,23.501,24.378,9,3,3,4,2,4,3,5,3,4,4,1,,,,,9.21,54.077,55.085,12,1,1,1,1,1,1,2,1,3,2,1,1,1,1,2,3,1,3,2,2,3,1,1,5,4,4,5,4,5,4,4,3,4,4,2,2,6,6,7,6,1,1,1,1,5,5,5,5,4,4,4,1,4,3,1,1,2,2,2,6,3,5,5,2,1,4,3,1,3,5,4,3,1,2,1,1,3,2,1,3,2,4,5,6,5,6,5,5,1,emotion,emotion,emotion,24.819,34.575,38.756,6,53,1,4,,3,,1.285,6.89,8.865,4,4,2.104,2.104,3.119,1,Unemployed - IT Tech,1.018,1.018,14.566,1,English,1.016,1.016,4.983,1,1,2.023,2.023,3.199,1,AW34JRQ2PDQAV,rmq|rfq,Proud|Sleepy|Hopeful|Angry|Dejected|Happy|Anxious|Virtuous|Guilty|Shy|Calm|Peaceful|Alert|Amazed|Sad|Afraid|Frustrated,6|3|1|5|4|2,1|4|6|3|5|2,5|1|6|2|3|4,5|3|1|2|4,7|2|8|6|4|1|5|3,2|3|1|4|5,1|4|2|3,1|3|2|4,2|1|4|3,1|2|3,1|2|3,1|4|3|2|5,2|4|1|3,1|5|2|3|6|4,1|2,7|2|6|4|3|1|8|5,1|3|9|6|4|5|2|8|7,34.64379883,-92.97879791,-1
R_2zvah4sBihE7WuV,Default Response Set,Anonymous,,,207.244.77.3,0,11/2/15 16:15,11/2/15 16:48,1,1,2,95.288,96.479,97.244,3,5,4,4,5,4,5,4,4,4.52,8.789,10.863,12,4,5,4,4,4,5,4,4,1584.997,1591.606,1595.638,12,5,4,4,4,4,4,4,3,3.696,7.478,12.374,10,4,4,4,3,4,3,1.52,5.136,16.808,9,4,3,3,3,2,3,3,3,2,3,3,,,,,2.239,17.091,24.342,13,2,3,2,3,2,2,3,3,3,3,3,5,3,3,3,3,3,3,3,4,4,3,3,4,5,5,4,5,5,5,5,6,6,5,5,6,4,5,5,5,4,3,3,3,4,4,4,4,4,4,5,4,4,5,3,3,3,2,2,5,5,5,5,3,3,3,3,3,2,5,5,3,3,3,3,3,3,3,3,5,4,5,3,5,4,5,5,5,1,emotion,emotion,emotion,11.095,11.095,21.617,1,26,1,4,,4,,0.877,6.529,7.775,4,1,0.822,1.55,1.88,2,Customer service advisor,0.772,0.772,7.54,1,English,0.761,0.761,4.611,1,1,3.55,5.742,6.519,2,A39J5O71R4UGWT,rmq|rfq,Proud|Amazed|Sad|Anxious|Calm|Virtuous|Guilty|Frustrated|Afraid|Alert|Peaceful|Angry|Hopeful|Happy|Shy|Sleepy|Dejected,4|5|1|3|6|2,1|4|2|3|5|6,6|5|4|3|2|1,1|5|4|3|2,7|6|3|2|8|4|5|1,1|5|4|3|2,4|2|3|1,1|2|3|4,2|1|4|3,3|1|2,3|2|1,3|1|5|4|2,3|2|4|1,5|4|2|1|3|6,1|2,4|3|2|6|7|5|8|1,8|3|6|1|2|4|5|9|7,38.79319763,-77.53659821,-1
R_3j0WyzRIH287pBF,Default Response Set,Anonymous,,,76.178.130.54,0,11/2/15 16:55,11/2/15 17:01,1,1,2,4.039,4.814,5.454,3,4,1,5,6,3,4,5,4,3.888,21.143,21.872,9,5,2,5,1,4,2,5,5,2.979,21.33,22.026,10,3,3,5,5,5,5,1,6,4.345,16.848,17.569,10,4,3,1,2,2,4,29.545,43.445,44.062,12,2,3,3,3,4,2,4,2,2,3,4,,,,,2.917,32.572,35.026,21,1,1,1,4,4,1,3,1,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,4,5,5,5,4,5,5,5,4,5,4,4,5,5,5,5,2,2,2,2,4,4,4,4,5,5,5,1,1,1,1,1,1,1,3,5,3,6,6,4,4,4,4,1,3,4,4,4,3,4,1,4,4,4,1,4,1,4,5,5,5,5,3,4,1,emotion,emotion,emotion,4.376,4.376,11.979,1,25,2,4,,4,,0.822,5.455,6.895,5,4,1.394,1.714,2.584,2,Homemaker,0.826,0.826,3.302,1,English,0.638,0.638,3.477,1,1,5.097,5.097,5.893,1,A1KRSKHQC8MPAM,rfq|rmq,Afraid|Frustrated|Alert|Anxious|Virtuous|Hopeful|Sleepy|Angry|Guilty|Sad|Happy|Dejected|Amazed|Calm|Proud|Shy|Peaceful,1|4|2|5|3|6,5|6|3|2|4|1,3|1|5|2|6|4,3|4|1|2|5,1|6|8|7|3|2|5|4,2|1|4|5|3,2|4|1|3,1|4|3|2,4|2|3|1,1|3|2,1|2|3,2|4|1|5|3,1|2|4|3,3|4|2|5|6|1,1|2,4|7|5|2|1|8|6|3,3|5|4|7|1|9|8|2|6,47.72940063,-116.7566986,-1
R_33BCMtcUSynEPpi,Default Response Set,Anonymous,,,45.37.162.244,0,11/2/15 15:47,11/2/15 17:01,1,1,2,9.559,10.88,12.084,2,4,1,1,6,4,5,5,5,13.217,33.182,44.807,9,4,3,4,1,3,1,5,5,3.307,56.672,57.843,12,4,2,3,3,4,4,1,4,6.868,30.484,31.514,11,5,1,1,5,6,4,8.125,37.684,38.628,8,3,3,4,3,3,3,3,3,3,3,3,,,,,10.494,43.849,45.42,16,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,6,6,5,4,4,2,2,4,2,2,4,4,4,4,4,4,4,4,4,1,emotion,emotion,emotion,11.256,12.686,21.874,2,27,2,7,,6,,2.024,22.963,24.575,7,2,3.686,3.686,5.092,1,lawyer,1.685,1.685,6.222,1,english,1.585,1.585,7.247,1,1,2.469,2.469,4.038,1,A2WXQ5YR1M22GT,rmq|rfq,Peaceful|Proud|Hopeful|Happy|Guilty|Frustrated|Sleepy|Sad|Calm|Anxious|Alert|Afraid|Shy|Amazed|Angry|Virtuous|Dejected,4|3|2|5|1|6,2|6|3|5|4|1,2|3|4|1|6|5,5|2|1|3|4,8|2|6|5|1|3|4|7,1|4|5|2|3,4|2|3|1,2|3|1|4,2|3|1|4,2|3|1,3|2|1,3|2|5|4|1,3|4|2|1,6|1|5|2|4|3,2|1,4|8|5|6|3|7|2|1,1|3|8|2|5|7|6|4|9,35.88960266,-78.92440033,-1
R_3KZ3wyjLDSbvx9v,Default Response Set,Anonymous,,,169.133.140.5,0,11/2/15 17:10,11/2/15 17:16,1,1,2,4.26,4.26,5.445,1,5,4,5,5,5,3,3,4,7.455,24.296,25.194,8,3,4,4,2,3,2,4,4,3.385,23.369,23.946,9,2,3,3,4,4,4,2,5,3.247,16.774,18.519,8,4,2,5,4,4,2,3.345,17.277,18.389,6,3,2,4,2,4,3,4,2,3,3,3,,,,,3.596,24.523,25.159,11,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,4,4,5,5,5,4,4,4,4,3,3,3,4,3,3,4,4,4,3,3,3,4,4,4,3,5,5,5,5,6,5,5,5,3,3,3,3,4,3,4,4,4,5,5,3,3,3,4,4,4,4,4,4,4,3,3,4,4,5,5,4,3,4,3,3,3,4,4,4,4,4,4,4,1,emotion,emotion,emotion,4.932,4.932,11.001,1,31,1,4,,5,,0.839,4.086,4.916,4,4,2.161,2.161,2.812,1,Government plans reviewer,0.836,0.836,9.201,1,English,0.793,0.793,3.731,1,1,2.095,2.095,2.906,1,A1X6ZI0TXG16PC,rfq|rmq,Angry|Guilty|Afraid|Calm|Alert|Happy|Sad|Frustrated|Dejected|Anxious|Sleepy|Virtuous|Proud|Peaceful|Hopeful|Shy|Amazed,6|2|4|1|3|5,2|4|5|3|1|6,1|6|4|2|3|5,3|4|2|1|5,6|2|7|5|1|4|8|3,3|4|2|5|1,2|1|4|3,1|3|4|2,2|1|3|4,2|1|3,2|3|1,3|2|1|5|4,2|4|1|3,2|1|6|5|4|3,1|2,4|3|8|7|2|6|1|5,5|7|9|1|6|4|2|3|8,39.73199463,-104.983902,-1
R_1onDlISBVTfCsi0,Default Response Set,Anonymous,,,199.38.155.10,0,11/2/15 17:13,11/2/15 17:24,1,1,2,13.193,14.86,15.757,2,4,4,3,3,2,2,4,4,9.624,44.639,45.809,8,3,3,5,1,5,4,4,4,6.641,53.471,54.266,8,4,3,5,3,2,2,2,5,10.531,45.798,46.903,8,3,1,4,5,3,5,7.221,33.249,34.3,6,2,1,2,3,5,3,3,2,3,4,5,,,,,15.76,111.447,113.065,11,1,1,1,1,1,1,3,2,4,1,2,1,3,3,2,2,2,2,1,1,3,1,1,4,3,3,3,2,3,2,2,3,3,4,1,1,4,4,4,4,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,4,1,3,3,2,1,1,4,4,3,2,4,1,2,4,4,1,1,3,4,1,4,5,5,1,4,1,emotion,emotion,emotion,11.104,19.082,23.118,3,49,1,4,,4,,2.814,9.715,10.814,4,4,2.531,2.531,3.625,1,Finance Project Manager,1.504,1.504,12.391,1,English,1.373,1.373,5.59,1,1,3.024,3.024,3.851,1,A2U0RSZ533K185,rfq|rmq,Shy|Angry|Sad|Alert|Hopeful|Amazed|Frustrated|Anxious|Peaceful|Virtuous|Dejected|Happy|Guilty|Afraid|Sleepy|Proud|Calm,5|1|2|3|6|4,6|4|1|2|5|3,1|6|5|4|3|2,3|4|5|1|2,4|3|2|1|7|5|8|6,1|5|4|2|3,4|1|3|2,2|1|3|4,4|1|2|3,3|1|2,2|3|1,3|5|4|2|1,3|2|1|4,5|3|4|2|6|1,1|2,7|5|1|2|8|6|3|4,3|7|9|1|6|4|5|2|8,41.8500061,-87.65000153,-1
R_2Br3vZo0x2DVRnJ,Default Response Set,Anonymous,,,68.81.6.105,0,11/2/15 17:11,11/2/15 17:25,1,1,2,167.726,169.645,170.636,3,6,5,6,6,4,6,6,6,23.717,57.316,58.313,9,6,2,4,2,3,1,5,6,1.912,19.884,20.507,9,5,3,6,5,6,6,2,3,59.04,73.843,74.801,10,6,4,2,5,6,5,4.891,22.932,33.002,6,2,4,5,3,4,4,5,3,2,4,2,,,,,103.367,153.584,154.515,16,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,3,3,3,3,6,4,4,3,6,6,6,5,5,3,2,2,2,2,2,6,6,6,6,3,3,4,3,3,5,5,6,4,2,2,2,2,2,2,2,6,5,6,6,6,6,6,6,6,1,3,10,20,4.521,14.32,18.074,4,31,2,7,,3,,12.52,20.207,23.674,5,1,1.369,1.369,2.498,1,shift supervisor,0.774,0.774,7.594,1,english,0.621,0.621,4.839,1,2,2.103,2.103,3.24,1,A20J7F7PKEZZV2,rmq|rfq,Hopeful|Proud|Afraid|Amazed|Peaceful|Anxious|Frustrated|Angry|Sleepy|Dejected|Calm|Virtuous|Guilty|Alert|Happy|Sad|Shy,3|5|1|6|4|2,1|4|6|3|2|5,6|4|1|2|3|5,4|5|3|2|1,3|4|6|7|2|8|5|1,2|4|5|3|1,3|2|1|4,2|4|3|1,1|2|3|4,1|3|2,3|2|1,5|1|4|2|3,1|3|2|4,5|3|4|6|2|1,2|1,1|4|7|8|3|6|5|2,2|3|4|7|6|5|1|8|9,40.0124054,-75.14710236,-1
